date,ticker,direction,position_size,confidence,confidence_tier,can_trade,stop_loss_pct,take_profit_pct
2023-04-26,DIA,1.0,0.54489904105658,0.9158694552230479,high,True,0.025,0.12
2023-04-26,QQQ,1.0,0.48396679701387096,0.6513453912909261,high,True,0.025,0.12
2023-04-26,SPY,1.0,0.512817371438315,0.7840507451617673,high,True,0.025,0.12
2023-04-27,DIA,1.0,0.5188016278253706,0.809572470664804,high,True,0.025,0.12
2023-04-27,QQQ,1.0,0.5191340773430468,0.8109755002346376,high,True,0.025,0.12
2023-04-27,SPY,1.0,0.3047041246988742,0.5938237925678771,medium,True,0.025,0.12
2023-04-28,DIA,1.0,0.295679419221923,0.5224227698127868,medium,True,0.025,0.12
2023-04-28,QQQ,1.0,0.30256338650401865,0.5779115003300992,medium,True,0.025,0.12
2023-04-28,SPY,1.0,0.5240963360601241,0.8317467588923445,high,True,0.025,0.12
2023-05-01,DIA,0.0,0.0,0.4412936308300676,low,False,0.025,0.12
2023-05-01,QQQ,0.0,0.0,0.40459496732297995,low,False,0.025,0.12
2023-05-01,SPY,1.0,0.4812357039238301,0.6375928014613531,high,True,0.025,0.12
2023-05-02,DIA,0.0,0.0,0.40055297897228803,low,False,0.025,0.12
2023-05-02,QQQ,0.0,0.0,0.39390412658016166,low,False,0.025,0.12
2023-05-02,SPY,0.0,0.0,0.4139934025371383,low,False,0.025,0.12
2023-05-03,DIA,1.0,0.48474933806150683,0.6552353120949586,high,True,0.025,0.12
2023-05-03,QQQ,1.0,0.49965388122568233,0.7258363127324391,high,True,0.025,0.12
2023-05-03,SPY,1.0,0.5098283608646038,0.7711004011699056,high,True,0.025,0.12
2023-05-04,DIA,1.0,0.3034605840424288,0.5846428908665527,medium,True,0.025,0.12
2023-05-04,QQQ,1.0,0.20790424753606612,0.4873134919106944,low,True,0.025,0.12
2023-05-04,SPY,1.0,0.30966414322171293,0.6289688649665051,medium,True,0.025,0.12
2023-05-05,DIA,1.0,0.20819717417053865,0.4915738446962443,low,True,0.025,0.12
2023-05-05,QQQ,1.0,0.49439409955480496,0.7015946551450126,high,True,0.025,0.12
2023-05-05,SPY,0.0,0.0,0.41984343668232926,low,False,0.025,0.12
2023-05-08,DIA,1.0,0.4921810629231572,0.6911929013097476,high,True,0.025,0.12
2023-05-08,QQQ,1.0,0.30437581046633466,0.5914159991169345,medium,True,0.025,0.12
2023-05-08,SPY,1.0,0.3061391025167206,0.6042199775022938,medium,True,0.025,0.12
2023-05-09,DIA,1.0,0.30602497707011606,0.6034004898297295,medium,True,0.025,0.12
2023-05-09,QQQ,1.0,0.5514206547470754,0.941432953025626,high,True,0.025,0.12
2023-05-09,SPY,1.0,0.5021511124466733,0.7371308929607068,high,True,0.025,0.12
2023-05-10,DIA,1.0,0.5417188259013925,0.903277497181845,high,True,0.025,0.12
2023-05-10,QQQ,1.0,0.5028163188282785,0.7401179664781021,high,True,0.025,0.12
2023-05-10,SPY,0.0,0.0,0.4019889332615703,low,False,0.025,0.12
2023-05-11,DIA,1.0,0.49274518628685243,0.6938565893734713,high,True,0.025,0.12
2023-05-11,QQQ,1.0,0.3057467813869785,0.6013976926885807,medium,True,0.025,0.12
2023-05-11,SPY,1.0,0.20929918300668773,0.5070387501909549,low,True,0.025,0.12
2023-05-12,DIA,1.0,0.30038908205067594,0.5611822837153633,medium,True,0.025,0.12
2023-05-12,QQQ,1.0,0.5218609778107199,0.8224286911285452,high,True,0.025,0.12
2023-05-12,SPY,0.0,0.0,0.29090785122673485,low,False,0.025,0.12
2023-05-15,DIA,1.0,0.20969868217458723,0.5124504525533299,low,True,0.025,0.12
2023-05-15,QQQ,1.0,0.4810355716957002,0.6365736908565691,high,True,0.025,0.12
2023-05-15,SPY,0.0,0.0,0.35657561783867664,low,False,0.025,0.12
2023-05-16,DIA,1.0,0.30548864493009725,0.5995326313174915,medium,True,0.025,0.12
2023-05-16,QQQ,1.0,0.5288784699234588,0.8514809855937799,high,True,0.025,0.12
2023-05-16,SPY,1.0,0.29589743042130695,0.5243102162879603,medium,True,0.025,0.12
2023-05-17,DIA,1.0,0.4819556158642302,0.6412455915054105,high,True,0.025,0.12
2023-05-17,QQQ,0.0,0.0,0.4158218940071921,low,False,0.025,0.12
2023-05-17,SPY,1.0,0.2987853883567082,0.5484157374807926,medium,True,0.025,0.12
2023-05-18,DIA,1.0,0.29813852397551643,0.5431498599027826,medium,True,0.025,0.12
2023-05-18,QQQ,1.0,0.49993389714427394,0.7271093090289557,high,True,0.025,0.12
2023-05-18,SPY,1.0,0.3045076236149921,0.5923840465807322,medium,True,0.025,0.12
2023-05-19,DIA,1.0,0.29553124673810394,0.5211338912908507,medium,True,0.025,0.12
2023-05-19,QQQ,1.0,0.494718028422811,0.7031066437466367,high,True,0.025,0.12
2023-05-19,SPY,1.0,0.3013971954847078,0.5690159456650087,medium,True,0.025,0.12
2023-05-22,DIA,1.0,0.30401792568086966,0.5887783463571581,medium,True,0.025,0.12
2023-05-22,QQQ,0.0,0.0,0.367624797509424,low,False,0.025,0.12
2023-05-22,SPY,1.0,0.4996126367944399,0.7256486664540442,high,True,0.025,0.12
2023-05-23,DIA,1.0,0.4981670574293833,0.7190483142291954,high,True,0.025,0.12
2023-05-23,QQQ,1.0,0.5523723361572294,0.9451359025923868,high,True,0.025,0.12
2023-05-23,SPY,1.0,0.5011808128594302,0.7327577844830254,high,True,0.025,0.12
2023-05-24,DIA,1.0,0.4952926399737487,0.7057823154720961,high,True,0.025,0.12
2023-05-24,QQQ,1.0,0.5616726330771064,0.9809849201564372,high,True,0.025,0.12
2023-05-24,SPY,1.0,0.5267160111469732,0.8425899549791822,high,True,0.025,0.12
2023-05-25,DIA,1.0,0.5033345285671958,0.7424388829022235,high,True,0.025,0.12
2023-05-25,QQQ,0.0,0.0,0.21973483264570892,low,False,0.025,0.12
2023-05-25,SPY,1.0,0.5175626971799471,0.8043305859834282,high,True,0.025,0.12
2023-05-26,DIA,0.0,0.0,0.443144305160521,low,False,0.025,0.12
2023-05-26,QQQ,1.0,0.48129689222020267,0.6379040637510134,high,True,0.025,0.12
2023-05-26,SPY,1.0,0.30775763063080613,0.6157141439236917,medium,True,0.025,0.12
2023-05-30,DIA,1.0,0.528866844103006,0.8514333254983283,high,True,0.025,0.12
2023-05-30,QQQ,0.0,0.0,0.4146905986137488,low,False,0.025,0.12
2023-05-30,SPY,1.0,0.5236193006270863,0.8297634182783338,high,True,0.025,0.12
2023-05-31,DIA,1.0,0.5032909473300953,0.742243897631384,high,True,0.025,0.12
2023-05-31,QQQ,1.0,0.30271300695094056,0.5790406197701893,medium,True,0.025,0.12
2023-05-31,SPY,1.0,0.49933524661272544,0.7243856912447831,high,True,0.025,0.12
2023-06-01,DIA,1.0,0.48141088809778404,0.6384835584420963,high,True,0.025,0.12
2023-06-01,QQQ,0.0,0.0,0.4230051063884799,low,False,0.025,0.12
2023-06-01,SPY,1.0,0.543088780426954,0.9087123885197176,high,True,0.025,0.12
2023-06-02,DIA,0.0,0.0,0.438655404858248,low,False,0.025,0.12
2023-06-02,QQQ,0.0,0.0,0.2802677646038432,low,False,0.025,0.12
2023-06-02,SPY,1.0,0.5287965717086976,0.8511452117765305,high,True,0.025,0.12
2023-06-05,DIA,1.0,0.5182259022099786,0.8071392059848811,high,True,0.025,0.12
2023-06-05,QQQ,1.0,0.29930385845384855,0.5525865602273625,medium,True,0.025,0.12
2023-06-05,SPY,1.0,0.5393888497697796,0.893995999938506,high,True,0.025,0.12
2023-06-06,DIA,1.0,0.5311366329544492,0.8607104517415418,high,True,0.025,0.12
2023-06-06,QQQ,1.0,0.4956250908686236,0.7073266672481183,high,True,0.025,0.12
2023-06-06,SPY,1.0,0.3036442011178914,0.5860091252187535,medium,True,0.025,0.12
2023-06-07,DIA,1.0,0.20597996615660463,0.4572976093725454,low,True,0.025,0.12
2023-06-07,QQQ,1.0,0.29892738049161344,0.5495622958364171,medium,True,0.025,0.12
2023-06-07,SPY,1.0,0.5340513773458424,0.8725440500838737,high,True,0.025,0.12
2023-06-08,DIA,0.0,0.0,0.38398705788093884,low,False,0.025,0.12
2023-06-08,QQQ,1.0,0.3083668696027954,0.6199817745911274,medium,True,0.025,0.12
2023-06-08,SPY,1.0,0.2994588711107407,0.5538252798428729,medium,True,0.025,0.12
2023-06-09,DIA,1.0,0.20738696297625994,0.47961389677378174,low,True,0.025,0.12
2023-06-09,QQQ,0.0,0.0,0.42785899324234,low,False,0.025,0.12
2023-06-09,SPY,1.0,0.2089586150971498,0.5023476427860954,low,True,0.025,0.12
2023-06-12,DIA,0.0,0.0,0.3510040410534258,low,False,0.025,0.12
2023-06-12,QQQ,1.0,0.49595953408220345,0.7088775700276668,high,True,0.025,0.12
2023-06-12,SPY,0.0,0.0,0.29358946881405323,low,False,0.025,0.12
2023-06-13,DIA,0.0,0.0,0.35380221152755353,low,False,0.025,0.12
2023-06-13,QQQ,1.0,0.2061152535815616,0.45954576219852106,low,True,0.025,0.12
2023-06-13,SPY,1.0,0.29676976702931734,0.5317608250223771,medium,True,0.025,0.12
2023-06-14,DIA,1.0,0.4983078892666255,0.7196933732413539,high,True,0.025,0.12
2023-06-14,QQQ,0.0,0.0,0.37830784272159496,low,False,0.025,0.12
2023-06-14,SPY,1.0,0.511006735990646,0.7762230017701,high,True,0.025,0.12
2023-06-15,DIA,0.0,0.0,0.34668789769828945,low,False,0.025,0.12
2023-06-15,QQQ,0.0,0.0,0.42417825262817876,low,False,0.025,0.12
2023-06-15,SPY,1.0,0.4942807497762739,0.7010649549077428,high,True,0.025,0.12
2023-06-16,DIA,1.0,0.20632445245622863,0.46297480989595735,low,True,0.025,0.12
2023-06-16,QQQ,1.0,0.20990207723393364,0.5151700272506703,low,True,0.025,0.12
2023-06-16,SPY,0.0,0.0,0.4320483913552937,low,False,0.025,0.12
2023-06-20,DIA,1.0,0.29967265881161625,0.5555275863543488,medium,True,0.025,0.12
2023-06-20,QQQ,1.0,0.5357572788667171,0.8794300539503322,high,True,0.025,0.12
2023-06-20,SPY,1.0,0.5552529934058656,0.9563040171435752,high,True,0.025,0.12
2023-06-21,DIA,1.0,0.4998186284842988,0.7265854836322713,high,True,0.025,0.12
2023-06-21,QQQ,1.0,0.3059447180432722,0.6028234443654648,medium,True,0.025,0.12
2023-06-21,SPY,1.0,0.5649734237795357,0.9935701875591852,high,True,0.025,0.12
2023-06-22,DIA,1.0,0.5232690648856073,0.8283054937514858,high,True,0.025,0.12
2023-06-22,QQQ,1.0,0.3034854372505869,0.5848280368159133,medium,True,0.025,0.12
2023-06-22,SPY,1.0,0.2975691847623404,0.5384548156173056,medium,True,0.025,0.12
2023-06-23,DIA,1.0,0.2983092439248269,0.5445465381348658,medium,True,0.025,0.12
2023-06-23,QQQ,1.0,0.5149967560211961,0.7934056662055863,high,True,0.025,0.12
2023-06-23,SPY,1.0,0.5104695950542553,0.7738907707158937,high,True,0.025,0.12
2023-06-26,DIA,1.0,0.5078200892896498,0.7623166925515922,high,True,0.025,0.12
2023-06-26,QQQ,1.0,0.20590985354096392,0.45612263273801495,low,True,0.025,0.12
2023-06-26,SPY,1.0,0.5132601657461734,0.7859572443708245,high,True,0.025,0.12
2023-06-27,DIA,1.0,0.49545050931138923,0.7065160101229456,high,True,0.025,0.12
2023-06-27,QQQ,1.0,0.30090254210382744,0.5651895994552032,medium,True,0.025,0.12
2023-06-27,SPY,1.0,0.5199734449939999,0.8145112843312498,high,True,0.025,0.12
2023-06-28,DIA,1.0,0.5266657302326744,0.842382591735805,high,True,0.025,0.12
2023-06-28,QQQ,0.0,0.0,0.2824943632180175,low,False,0.025,0.12
2023-06-28,SPY,1.0,0.5475237639228635,0.9261983842095574,high,True,0.025,0.12
2023-06-29,DIA,1.0,0.49319153843766406,0.6959582004098891,high,True,0.025,0.12
2023-06-29,QQQ,0.0,0.0,0.4370551096389981,low,False,0.025,0.12
2023-06-29,SPY,1.0,0.4915091475163613,0.6880090238263087,high,True,0.025,0.12
2023-06-30,DIA,1.0,0.4943646794317086,0.7014572016896577,high,True,0.025,0.12
2023-06-30,QQQ,1.0,0.29834863052452115,0.5448680509510053,medium,True,0.025,0.12
2023-06-30,SPY,1.0,0.5224496854117362,0.8248887431278479,high,True,0.025,0.12
2023-07-03,DIA,1.0,0.4868029563000963,0.665343667435192,high,True,0.025,0.12
2023-07-03,QQQ,0.0,0.0,0.3365652939590367,low,False,0.025,0.12
2023-07-03,SPY,1.0,0.5022282796230901,0.7374778620927794,high,True,0.025,0.12
2023-07-05,DIA,1.0,0.3021326165886106,0.5746455083412042,medium,True,0.025,0.12
2023-07-05,QQQ,0.0,0.0,0.2902824213184232,low,False,0.025,0.12
2023-07-05,SPY,1.0,0.30584856684614914,0.6021313295367742,medium,True,0.025,0.12
2023-07-06,DIA,1.0,0.5149047489036006,0.7930121655395649,high,True,0.025,0.12
2023-07-06,QQQ,0.0,0.0,0.26516769645091987,low,False,0.025,0.12
2023-07-06,SPY,1.0,0.5068631067984583,0.7581065855612614,high,True,0.025,0.12
2023-07-07,DIA,1.0,0.48992210193301766,0.6804388824709784,high,True,0.025,0.12
2023-07-07,QQQ,0.0,0.0,0.26900307419132086,low,False,0.025,0.12
2023-07-07,SPY,1.0,0.5290454613583163,0.8521654032134975,high,True,0.025,0.12
2023-07-10,DIA,1.0,0.4894415593972645,0.6781324613908699,high,True,0.025,0.12
2023-07-10,QQQ,0.0,0.0,0.3495774406056019,low,False,0.025,0.12
2023-07-10,SPY,0.0,0.0,0.4120067780442057,low,False,0.025,0.12
2023-07-11,DIA,1.0,0.2988557419685679,0.5489842403405826,medium,True,0.025,0.12
2023-07-11,QQQ,0.0,0.0,0.16740151614752846,low,False,0.025,0.12
2023-07-11,SPY,1.0,0.4936813359327836,0.6982583830269551,high,True,0.025,0.12
2023-07-12,DIA,0.0,0.0,0.4243988253350579,low,False,0.025,0.12
2023-07-12,QQQ,1.0,0.2080251626508471,0.4890804149661321,low,True,0.025,0.12
2023-07-12,SPY,1.0,0.4849846014423109,0.6564005780615662,high,True,0.025,0.12
2023-07-13,DIA,1.0,0.5405521615793354,0.8986361399130526,high,True,0.025,0.12
2023-07-13,QQQ,1.0,0.3038182753760157,0.5873008885342486,medium,True,0.025,0.12
2023-07-13,SPY,1.0,0.48680673519148054,0.6653621391027583,high,True,0.025,0.12
2023-07-14,DIA,1.0,0.4836926360142789,0.6499774030853233,high,True,0.025,0.12
2023-07-14,QQQ,0.0,0.0,0.3499656957596525,low,False,0.025,0.12
2023-07-14,SPY,1.0,0.5374288999394639,0.8861502318716463,high,True,0.025,0.12
2023-07-17,DIA,0.0,0.0,0.4353415673675427,low,False,0.025,0.12
2023-07-17,QQQ,0.0,0.0,0.30933411223265206,low,False,0.025,0.12
2023-07-17,SPY,1.0,0.2979504836852099,0.5416055951048708,medium,True,0.025,0.12
2023-07-18,DIA,1.0,0.4829129156805396,0.6460718151397196,high,True,0.025,0.12
2023-07-18,QQQ,0.0,0.0,0.40052669537785396,low,False,0.025,0.12
2023-07-18,SPY,1.0,0.5077252395495514,0.7619001326930166,high,True,0.025,0.12
2023-07-19,DIA,0.0,0.0,0.4163726824783279,low,False,0.025,0.12
2023-07-19,QQQ,1.0,0.3077177333338381,0.6154335801043955,medium,True,0.025,0.12
2023-07-19,SPY,1.0,0.5097579972667128,0.7707937966052624,high,True,0.025,0.12
2023-07-20,DIA,0.0,0.0,0.24476296968027714,low,False,0.025,0.12
2023-07-20,QQQ,0.0,0.0,0.33825542791941543,low,False,0.025,0.12
2023-07-20,SPY,1.0,0.5337504253477878,0.871326232537432,high,True,0.025,0.12
2023-07-21,DIA,1.0,0.2979958298178028,0.5419785665900618,medium,True,0.025,0.12
2023-07-21,QQQ,1.0,0.4938871529295886,0.6992230916674131,high,True,0.025,0.12
2023-07-21,SPY,1.0,0.4972519873910156,0.7148460201069541,high,True,0.025,0.12
2023-07-24,DIA,0.0,0.0,0.26335151878497354,low,False,0.025,0.12
2023-07-24,QQQ,0.0,0.0,0.2295886138147621,low,False,0.025,0.12
2023-07-24,SPY,0.0,0.0,0.25695223593393923,low,False,0.025,0.12
2023-07-25,DIA,1.0,0.30590664080174096,0.6025494626572349,medium,True,0.025,0.12
2023-07-25,QQQ,0.0,0.0,0.3425399281141593,low,False,0.025,0.12
2023-07-25,SPY,0.0,0.0,0.3558912191808462,low,False,0.025,0.12
2023-07-26,DIA,0.0,0.0,0.27992911736109155,low,False,0.025,0.12
2023-07-26,QQQ,1.0,0.30367784305015044,0.5862590355665896,medium,True,0.025,0.12
2023-07-26,SPY,1.0,0.2089773544779947,0.502607711658104,low,True,0.025,0.12
2023-07-27,DIA,1.0,0.2060962403159309,0.45923129352484005,low,True,0.025,0.12
2023-07-27,QQQ,1.0,0.49722439146920405,0.7147189928107586,high,True,0.025,0.12
2023-07-27,SPY,1.0,0.4965708255315182,0.711705371946714,high,True,0.025,0.12
2023-07-28,DIA,0.0,0.0,0.4229721765591909,low,False,0.025,0.12
2023-07-28,QQQ,1.0,0.49796874263817514,0.7181392059822902,high,True,0.025,0.12
2023-07-28,SPY,1.0,0.5183384555668586,0.8076152601877082,high,True,0.025,0.12
2023-07-31,DIA,0.0,0.0,0.3765828068607712,low,False,0.025,0.12
2023-07-31,QQQ,1.0,0.48097240622752657,0.6362517063015358,high,True,0.025,0.12
2023-07-31,SPY,1.0,0.3051463821657701,0.5970496489628058,medium,True,0.025,0.12
2023-08-01,DIA,1.0,0.2978736552243282,0.540972847590262,medium,True,0.025,0.12
2023-08-01,QQQ,1.0,0.3048111636207652,0.5946063740728253,medium,True,0.025,0.12
2023-08-01,SPY,1.0,0.5433299411050188,0.9096674472374298,high,True,0.025,0.12
2023-08-02,DIA,1.0,0.5039084647756248,0.7450032674208861,high,True,0.025,0.12
2023-08-02,QQQ,0.0,0.0,0.42115470058813453,low,False,0.025,0.12
2023-08-02,SPY,1.0,0.4845598214793671,0.6542952293542303,high,True,0.025,0.12
2023-08-03,DIA,1.0,0.2077033401461425,0.4843507976176746,low,True,0.025,0.12
2023-08-03,QQQ,1.0,0.30457368361985115,0.5928685111782157,medium,True,0.025,0.12
2023-08-03,SPY,1.0,0.5124829950261963,0.7826090453256613,high,True,0.025,0.12
2023-08-04,DIA,1.0,0.5152020814970666,0.794283364136313,high,True,0.025,0.12
2023-08-04,QQQ,1.0,0.5556351102326936,0.9577809929241317,high,True,0.025,0.12
2023-08-04,SPY,1.0,0.5581552322875929,0.967496435803035,high,True,0.025,0.12
2023-08-07,DIA,1.0,0.4868940050740561,0.6657885962714227,high,True,0.025,0.12
2023-08-07,QQQ,1.0,0.2978918284322372,0.5411226144129572,medium,True,0.025,0.12
2023-08-07,SPY,1.0,0.5377711629431279,0.887522904356364,high,True,0.025,0.12
2023-08-08,DIA,0.0,0.0,0.4116887834450434,low,False,0.025,0.12
2023-08-08,QQQ,1.0,0.2972147036933443,0.535501632427948,medium,True,0.025,0.12
2023-08-08,SPY,1.0,0.4857156856834297,0.6600095293352691,high,True,0.025,0.12
2023-08-09,DIA,1.0,0.2095528137735375,0.5104854747982555,low,True,0.025,0.12
2023-08-09,QQQ,1.0,0.20747683304166328,0.4809686480961179,low,True,0.025,0.12
2023-08-09,SPY,1.0,0.4940890580630676,0.7001684122074004,high,True,0.025,0.12
2023-08-10,DIA,1.0,0.49556152677798254,0.707031597642104,high,True,0.025,0.12
2023-08-10,QQQ,1.0,0.20792894237659784,0.48767532557418114,low,True,0.025,0.12
2023-08-10,SPY,1.0,0.5357112079798597,0.8792444608238105,high,True,0.025,0.12
2023-08-11,DIA,1.0,0.20706279329022922,0.4746633377867814,low,True,0.025,0.12
2023-08-11,QQQ,0.0,0.0,0.4229590204930522,low,False,0.025,0.12
2023-08-11,SPY,1.0,0.30413309680820977,0.5896286697133805,medium,True,0.025,0.12
2023-08-14,DIA,1.0,0.486787437714407,0.6652678059121231,high,True,0.025,0.12
2023-08-14,QQQ,0.0,0.0,0.41049811218504645,low,False,0.025,0.12
2023-08-14,SPY,1.0,0.48399559478681753,0.6514889272365635,high,True,0.025,0.12
2023-08-15,DIA,0.0,0.0,0.4421002124695201,low,False,0.025,0.12
2023-08-15,QQQ,0.0,0.0,0.27330209407663597,low,False,0.025,0.12
2023-08-15,SPY,0.0,0.0,0.3811198754813591,low,False,0.025,0.12
2023-08-16,DIA,1.0,0.30376591317988516,0.5869126734455697,medium,True,0.025,0.12
2023-08-16,QQQ,1.0,0.2964797343519053,0.5293012119168825,medium,True,0.025,0.12
2023-08-16,SPY,1.0,0.5023786580358043,0.7381536693985371,high,True,0.025,0.12
2023-08-17,DIA,1.0,0.49668728505205106,0.7122431036144856,high,True,0.025,0.12
2023-08-17,QQQ,1.0,0.4898246061997177,0.6799714858710536,high,True,0.025,0.12
2023-08-17,SPY,1.0,0.5248279346596587,0.8347831321015727,high,True,0.025,0.12
2023-08-18,DIA,1.0,0.49762057156600464,0.7165409750748234,high,True,0.025,0.12
2023-08-18,QQQ,1.0,0.508765313271559,0.7664594178441532,high,True,0.025,0.12
2023-08-18,SPY,1.0,0.49283027018304887,0.6942576045873143,high,True,0.025,0.12
2023-08-21,DIA,0.0,0.0,0.43176495826288186,low,False,0.025,0.12
2023-08-21,QQQ,1.0,0.30073470431516264,0.5638837529967254,medium,True,0.025,0.12
2023-08-21,SPY,1.0,0.20818458818651805,0.4913921882347646,low,True,0.025,0.12
2023-08-22,DIA,1.0,0.30242454125965157,0.576861285463846,medium,True,0.025,0.12
2023-08-22,QQQ,1.0,0.49226376869584887,0.6915839562908049,high,True,0.025,0.12
2023-08-22,SPY,1.0,0.5427233616022996,0.9072642849792842,high,True,0.025,0.12
2023-08-23,DIA,1.0,0.29751749658298743,0.5380256620959964,medium,True,0.025,0.12
2023-08-23,QQQ,1.0,0.30064770249012696,0.5632053066616388,medium,True,0.025,0.12
2023-08-23,SPY,1.0,0.48739472280491286,0.6682307055774547,high,True,0.025,0.12
2023-08-24,DIA,1.0,0.5171954041826745,0.8027725062326515,high,True,0.025,0.12
2023-08-24,QQQ,1.0,0.5239267068695598,0.8310418194767887,high,True,0.025,0.12
2023-08-24,SPY,1.0,0.5334585932947102,0.8701444476506159,high,True,0.025,0.12
2023-08-25,DIA,1.0,0.3078620246514534,0.6164476186539902,medium,True,0.025,0.12
2023-08-25,QQQ,1.0,0.20585948973330112,0.45527434098716646,low,True,0.025,0.12
2023-08-25,SPY,1.0,0.20851932939252152,0.4961828044468143,low,True,0.025,0.12
2023-08-28,DIA,1.0,0.5235671390726864,0.8295463810240623,high,True,0.025,0.12
2023-08-28,QQQ,1.0,0.30952106394169104,0.6279841186579023,medium,True,0.025,0.12
2023-08-28,SPY,1.0,0.48231159163779436,0.6430443241001981,high,True,0.025,0.12
2023-08-29,DIA,1.0,0.3008019379444198,0.5644073248873073,medium,True,0.025,0.12
2023-08-29,QQQ,0.0,0.0,0.44983797678733467,low,False,0.025,0.12
2023-08-29,SPY,1.0,0.30201276971395874,0.5737327857834396,medium,True,0.025,0.12
2023-08-30,DIA,1.0,0.4920456836474406,0.6905523935087159,high,True,0.025,0.12
2023-08-30,QQQ,0.0,0.0,0.28386301008603926,low,False,0.025,0.12
2023-08-30,SPY,0.0,0.0,0.33317408612913085,low,False,0.025,0.12
2023-08-31,DIA,1.0,0.5430526606833622,0.908569302119985,high,True,0.025,0.12
2023-08-31,QQQ,0.0,0.0,0.33623940962857984,low,False,0.025,0.12
2023-08-31,SPY,1.0,0.4993592001658032,0.7244948191934525,high,True,0.025,0.12
2023-09-01,DIA,1.0,0.3046872367355819,0.593700213541881,medium,True,0.025,0.12
2023-09-01,QQQ,0.0,0.0,0.347578505352965,low,False,0.025,0.12
2023-09-01,SPY,0.0,0.0,0.4210311686744538,low,False,0.025,0.12
2023-09-05,DIA,1.0,0.5112048773389258,0.7770821414650797,high,True,0.025,0.12
2023-09-05,QQQ,0.0,0.0,0.32147915469767563,low,False,0.025,0.12
2023-09-05,SPY,1.0,0.2958029573048588,0.5234936006791533,medium,True,0.025,0.12
2023-09-06,DIA,1.0,0.20648830570010704,0.46562243401843434,low,True,0.025,0.12
2023-09-06,QQQ,0.0,0.0,0.2738939789958235,low,False,0.025,0.12
2023-09-06,SPY,0.0,0.0,0.422437301968814,low,False,0.025,0.12
2023-09-07,DIA,0.0,0.0,0.3890534863395364,low,False,0.025,0.12
2023-09-07,QQQ,0.0,0.0,0.4185327854801175,low,False,0.025,0.12
2023-09-07,SPY,1.0,0.2961036582595599,0.5260860695816361,medium,True,0.025,0.12
2023-09-08,DIA,1.0,0.2094557136286464,0.5091705102362826,low,True,0.025,0.12
2023-09-08,QQQ,0.0,0.0,0.36257240458243134,low,False,0.025,0.12
2023-09-08,SPY,1.0,0.29865650465462135,0.5473721602955502,medium,True,0.025,0.12
2023-09-11,DIA,1.0,0.48571209658173764,0.6599918562612211,high,True,0.025,0.12
2023-09-11,QQQ,0.0,0.0,0.3014497104978313,low,False,0.025,0.12
2023-09-11,SPY,1.0,0.20719287934855452,0.4766622440209682,low,True,0.025,0.12
2023-09-12,DIA,1.0,0.2096119766875457,0.5112839465368787,low,True,0.025,0.12
2023-09-12,QQQ,0.0,0.0,0.3824989359171921,low,False,0.025,0.12
2023-09-12,SPY,1.0,0.4967612261474098,0.7125843483696247,high,True,0.025,0.12
2023-09-13,DIA,0.0,0.0,0.4131202273306779,low,False,0.025,0.12
2023-09-13,QQQ,0.0,0.0,0.24766767601569176,low,False,0.025,0.12
2023-09-13,SPY,1.0,0.20590323827713816,0.4560114155244656,low,True,0.025,0.12
2023-09-14,DIA,1.0,0.30718107981040343,0.6116464274175529,medium,True,0.025,0.12
2023-09-14,QQQ,1.0,0.29940224661721837,0.5533732222791053,medium,True,0.025,0.12
2023-09-14,SPY,1.0,0.3033930931188987,0.584139760080346,medium,True,0.025,0.12
2023-09-15,DIA,0.0,0.0,0.37014911859940414,low,False,0.025,0.12
2023-09-15,QQQ,0.0,0.0,0.317351144404316,low,False,0.025,0.12
2023-09-15,SPY,0.0,0.0,0.20555591595472048,low,False,0.025,0.12
2023-09-18,DIA,1.0,0.29988567776040354,0.5572168667843722,medium,True,0.025,0.12
2023-09-18,QQQ,1.0,0.48001062179281556,0.631328887295781,high,True,0.025,0.12
2023-09-18,SPY,1.0,0.5004956560662767,0.7296581048166688,high,True,0.025,0.12
2023-09-19,DIA,1.0,0.2991826478975022,0.551615332942278,medium,True,0.025,0.12
2023-09-19,QQQ,1.0,0.3092968372701202,0.6264377086624815,medium,True,0.025,0.12
2023-09-19,SPY,1.0,0.5045204457360919,0.7477306629346734,high,True,0.025,0.12
2023-09-20,DIA,1.0,0.3003467505410199,0.560850246232483,medium,True,0.025,0.12
2023-09-20,QQQ,1.0,0.30009926747727017,0.5589038791597137,medium,True,0.025,0.12
2023-09-20,SPY,1.0,0.3028590438657929,0.580140124519034,medium,True,0.025,0.12
2023-09-21,DIA,0.0,0.0,0.38751875730737906,low,False,0.025,0.12
2023-09-21,QQQ,0.0,0.0,0.32751117174564465,low,False,0.025,0.12
2023-09-21,SPY,0.0,0.0,0.36619022993101136,low,False,0.025,0.12
2023-09-22,DIA,1.0,0.4818940366518407,0.640933937054875,high,True,0.025,0.12
2023-09-22,QQQ,1.0,0.5276088179236273,0.8462671571848019,high,True,0.025,0.12
2023-09-22,SPY,1.0,0.30464623695887244,0.5934000714772271,medium,True,0.025,0.12
2023-09-25,DIA,1.0,0.4892865648772461,0.6773870984768415,high,True,0.025,0.12
2023-09-25,QQQ,1.0,0.20610968297855722,0.4594536772393154,low,True,0.025,0.12
2023-09-25,SPY,1.0,0.3072468012518206,0.6121115689515854,medium,True,0.025,0.12
2023-09-26,DIA,0.0,0.0,0.3811872295041673,low,False,0.025,0.12
